       10356   10356.0000       10356.0000      -5.63737676E-02   344.486176       864.701172       54.2005272       1.40129846E-45
       10357   10357.0000       10357.0000      -5.66941686E-02   344.673096       868.630249       54.1649628       1.40129846E-45
       10358   10358.0000       10358.0000      -5.90506457E-02   344.906738       900.035889       54.1467361       1.40129846E-45
       10359   10359.0000       10359.0000      -5.78154027E-02   345.280579       882.452393       54.1210136       1.40129846E-45
       10360   10360.0000       10360.0000      -5.75878471E-02   345.981506       877.793701       54.0856438       1.40129846E-45
       10361   10361.0000       10361.0000      -5.00287451E-02   346.588989       774.514587       54.0675735       1.40129846E-45
       10362   10362.0000       10362.0000      -6.64848015E-02   347.430115       994.213867       54.0420723       1.40129846E-45
       10363   10363.0000       10363.0000      -5.32146171E-02   348.224518       814.098389       54.0143471       1.40129846E-45
       10364   10364.0000       10364.0000      -5.29673994E-02   349.205811       808.783630       53.9889526       1.40129846E-45
       10365   10365.0000       10365.0000       5.65653481E-03   349.906769       24.4586716       53.9711304       1.40129846E-45
       10366   10366.0000       10366.0000       6.60359021E-03   350.607697       11.9873409       53.9458580       1.40129846E-45
       10367   10367.0000       10367.0000       6.35133265E-03   351.121704       15.4733477       53.9183464       1.40129846E-45
       10368   10368.0000       10368.0000       2.13785879E-02   351.448822      -184.251907       53.9006729       1.40129846E-45
       10369   10369.0000       10369.0000       2.13785879E-02   352.102997      -183.723801       53.8756027       1.40129846E-45
       10370   10370.0000       10370.0000       9.68426187E-03   352.850677      -28.2513733       53.8580627       1.40129846E-45
       10371   10371.0000       10371.0000       9.02359467E-03   353.785278      -19.1862946       53.8232651       1.40129846E-45
       10372   10372.0000       10372.0000       8.15854687E-03   354.252563      -7.61834383       53.8058434       1.40129846E-45
       10373   10373.0000       10373.0000       8.28944426E-03   354.813293      -9.17218971       53.7810364       1.40129846E-45
       10374   10374.0000       10374.0000       8.19433667E-03   355.374054      -7.74933100       53.7365608       1.40129846E-45
       10375   10375.0000       10375.0000       8.42341688E-03   355.747864      -10.6451750       53.6995201       1.40129846E-45
       10376   10376.0000       10376.0000       9.17376578E-03   356.121704      -20.3748341       53.6624947       1.40129846E-45
       10377   10377.0000       10377.0000       9.28482134E-03   356.542267      -21.6883545       53.6181335       1.40129846E-45
       11371   11371.0000       11371.0000       6.39442494E-03   339.813293       12.0678663       54.4812584       1.40129846E-45
       11372   11372.0000       11372.0000       6.18422590E-03   340.187134       15.0518417       54.4621849       1.40129846E-45
       11373   11373.0000       11373.0000       6.24915538E-03   340.514221       14.2424107       54.4335213       1.40129846E-45
       11374   11374.0000       11374.0000       6.11810619E-03   340.981506       16.1558685       54.4068832       1.40129846E-45
       11375   11375.0000       11375.0000       5.94079867E-03   341.402069       18.6860313       54.3879585       1.40129846E-45
       11376   11376.0000       11376.0000       5.98057685E-03   341.916107       18.2646389       54.3614349       1.40129846E-45
       11377   11377.0000       11377.0000       5.84156811E-03   342.383392       20.2733994       54.3253632       1.40129846E-45
       11378   11378.0000       11378.0000      -1.48164597E-03   342.803955       120.196915       54.3065872       1.40129846E-45
       11379   11379.0000       11379.0000       7.13143265E-03   343.271240       2.92087197       54.2802849       1.40129846E-45
       11380   11380.0000       11380.0000       8.25568009E-03   343.645081      -12.2610807       54.2616310       1.40129846E-45
       11381   11381.0000       11381.0000       1.47507142E-03   344.018921       79.9637146       54.2257614       1.40129846E-45
       11382   11382.0000       11382.0000      -1.58711094E-02   344.205811       315.464417       54.2072258       1.40129846E-45
       11383   11383.0000       11383.0000      -5.46768457E-02   344.439453       841.783325       54.1811485       1.40129846E-45
       11384   11384.0000       11384.0000      -5.84662482E-02   344.579651       892.870117       54.1551819       1.40129846E-45
       11385   11385.0000       11385.0000      -5.81819043E-02   344.719849       888.693237       54.1270828       1.40129846E-45
       11386   11386.0000       11386.0000      -5.57549708E-02   344.860016       855.487427       54.1012268       1.40129846E-45
       11387   11387.0000       11387.0000      -5.53334542E-02   345.046936       849.369629       54.0829659       1.40129846E-45
       11388   11388.0000       11388.0000      -6.03402406E-02   345.420776       916.291138       54.0474777       1.40129846E-45
       11389   11389.0000       11389.0000      -5.22522368E-02   345.981506       805.729858       54.0293388       1.40129846E-45
